Metric,strmOrder,Magnitude,strmDrop,length_km,area_sqkm,drain_den,gelev_m,garea_sqkm,gord,PathLength,TotalLength,MeanTemp01,MeanTemp02,MeanTemp03,MeanTemp04,MeanTemp05,MeanTemp06,MeanTemp07,MeanTemp08,MeanTemp09,MeanTemp10,MeanTemp11,MeanTemp12,MeanTempAnn,MeanPrec01,MeanPrec02,MeanPrec03,MeanPrec04,MeanPrec05,MeanPrec06,MeanPrec07,MeanPrec08,MeanPrec09,MeanPrec10,MeanPrec11,MeanPrec12,MeanPrecAnn,CumPrec01,CumPrec02,CumPrec03,CumPrec04,CumPrec05,CumPrec06,CumPrec07,CumPrec08,CumPrec09,CumPrec10,CumPrec11,CumPrec12,CumPrecTotal,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,cls1,cls10,cls11,cls12,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,Dam_SurfaceArea,Dam_Count,HydroLakes_Area_sqkm,MeanPopden_2000,MeanPopden_2005,MeanPopden_2010,MeanPopden_2015,MeanHumanFootprint,meanPercentDC_Imperfectly,meanPercentDC_ModeratelyWell,meanPercentDC_Poor,meanPercentDC_SomewhatExcessive,meanPercentDC_VeryPoor,meanPercentDC_Well,Lon,Lat
0.492229489314957,-0.274223400682799,-0.189608676363526,-0.491904289292856,-0.185395299180422,-0.185972765110815,0.156089263103568,1.4930710200757,-0.166353576965356,0.120360485668859,-0.15727067506583,-0.158455145818261,-0.693223520545785,-0.619572802739153,-0.637608765450275,-0.653980952022327,-0.666881015025338,-0.433147810451953,-0.177133398278084,-0.139297142534289,-0.632926027255436,-0.797045655457853,-0.793711069795397,-0.76940569047837,-0.714800610648711,-0.482121280312531,-0.560526905395122,-0.57860084179467,-0.319868557845867,0.149107926989265,0.0625780440598068,-0.749627703056296,-0.637025690725343,-0.529322829993504,-0.598427615100704,-0.484091674809675,-0.552280606436506,-0.596822779356705,-0.136621451767832,-0.134341957404876,-0.135026610139273,-0.136435783035518,-0.150463050502979,-0.154516277436732,-0.159415476513685,-0.15371302336872,-0.153073810496931,-0.141239312888764,-0.136954033884218,-0.137790910236317,-0.157422421797072,-0.711557317752941,0.843752355217547,-0.252467673866508,0.445689561513781,0.0447642305154874,-0.637467009817195,0.753645826616414,-2.38177133688253,0.711052472075006,-0.633580447364654,-0.638394991013811,-0.497621419785068,-0.645642153399964,0.016332035563035,-0.645290349289122,-0.604451921265629,-0.0181878529914375,-0.71877644726576,0.0247062142344594,2.82358912947013,-0.147707022386363,0.0258914330854872,0.00534075744815012,-0.353873483924656,-0.537029112146757,-0.346882896338557,-0.396109328191066,-0.157536435793924,-0.977067164422996,-0.0976555967912204,-0.257802258591649,-0.0962232227700184,-0.19437099595172,-0.0873896345162092,-0.156005516777416,-0.156269968687554,-0.156515204121159,-0.156525968389764,-0.109545279506342,-0.68518557308083,0.751060089877669,-0.827521652783297,-0.217672548124734,-0.431012213787004,-0.406102758651078,-114.01250264,48.4958349935
1.41994442635592,0.540630457403144,-0.0655371653846481,-0.207880858424402,-0.0735158274147642,-0.0699733507580833,0.132020613974997,1.08507310972774,-0.0344702623979697,0.727256539582212,0.338980743950905,-0.0272258321489294,-0.476172296040877,-0.403666114495369,-0.350876885674675,-0.329658209824032,-0.22703172504809,0.138490303962083,0.484742900621968,0.396798910164437,-0.174260226104553,-0.487857724558935,-0.573000788174782,-0.55002571628237,-0.349775235897636,-0.409426406123541,-0.5419786713093,-0.655116635813944,-0.55868031622972,-0.146982295871182,-0.206631018067626,-0.836667412616664,-0.7733940871662,-0.659172779391686,-0.693393709000724,-0.463762722900453,-0.445710554849046,-0.694971178117894,-0.0409817612942015,-0.0558600464630365,-0.0620852005906994,-0.0459610205930283,-0.00769143196690189,-0.0141172701652033,-0.0860117552265615,-0.0720461373655014,-0.0602530273734353,-0.060481341400909,-0.0336270414034774,-0.0407551947665721,-0.0533661072628219,-0.493748604417832,1.05619001041509,-0.184473659062945,0.405487665057035,0.424137197885037,-0.426534338939239,0.733582614949734,-0.526020155221481,-0.371606425737147,-0.330664269555521,-0.461544831827448,-0.969484094260982,-0.925755914685382,-0.439319771829681,-0.645290349289122,-0.982324280553083,-0.461284130422476,-1.02012074510382,-0.499456197357888,2.41206590579633,-0.162837720409708,0.248555804382477,0.660092663399683,-0.354277728497616,-0.569691458885338,-0.402367545952441,-0.379198546454175,-0.107592796150088,-0.824450120232287,-0.114938832777776,-0.224879496190795,0.296328923098838,0.399307137422772,-0.00740193127649365,-0.14486363774052,-0.144300990137666,-0.143710455231351,-0.142901211122141,-0.0876607943245378,-0.68518557308083,1.3024208604424,-0.827521652783297,0.677651059231498,-0.431012213787004,-0.406102758651078,-114.587502617,47.3708350385
1.37774652365046,0.540630457403144,-0.092509232988752,-0.0252943671518254,-0.0962420779483636,-0.0938619148423687,0.142563350267486,1.24237350889804,-0.066553549811251,0.727256539582212,0.144829313654825,-0.0587605196678884,-0.5195825340418,-0.434509927101701,-0.387874534776689,-0.354606090193595,-0.297407544341042,-0.0192031634453944,0.333457033714936,0.3202134989464,-0.244824286100221,-0.528186487565846,-0.630577375422907,-0.597035704081999,-0.414644207847921,-0.35739773945009,-0.482190625218529,-0.594727684617319,-0.471905477740008,-0.0648114289142876,-0.121104140487693,-0.792741218380141,-0.726893996604862,-0.610538432463903,-0.627125654056959,-0.382448285980295,-0.395288706280963,-0.61439963165459,-0.0593146898339549,-0.069989301196151,-0.0755429607658349,-0.0627934869083525,-0.037214258044885,-0.0420144136357459,-0.100402641254769,-0.0884288505079025,-0.0784939319196546,-0.0743813288781547,-0.0513338320004468,-0.0593716477875384,-0.073167111556647,-0.480936327162825,0.595908424153749,-0.32046168867007,0.387860679687538,0.268939165779312,-0.382590032506332,0.59314013328297,-0.513481295885934,-0.380408530597409,-0.330664269555521,-0.443859815908812,-0.895505624110097,-0.823896365127048,-0.369219493769263,-0.56264941082844,-0.903017736011272,-0.418055225307252,-0.903692266393659,-0.481381631440911,2.74276142815761,-0.162210399564984,-0.0329211067974965,0.9042265329381,-0.354206786346191,-0.557479352752693,-0.337525404870444,-0.403816069458392,-0.300687346660903,-0.897815428616868,-0.0858573191305581,-0.219501525361723,0.289395997471378,0.0282583040637144,-0.0113897659538603,-0.144549257477527,-0.143879081855432,-0.143170979035658,-0.142235609250357,-0.094395089851148,-0.68518557308083,1.31300819957338,-0.827521652783297,0.79880761643259,-0.431012213787004,-0.406102758651078,-114.245835964,47.6791683595
0.507528693279775,0.540630457403144,-0.157242195238601,0.583327270423431,-0.172051035672452,-0.171626186474991,0.0849114014195189,1.8494547369459,-0.147132620396423,0.727256539582212,-0.0853198314304848,-0.140067087416503,-0.649813282544139,-0.634994712489847,-0.554364021892659,-0.604085131804905,-0.64928697632284,-0.393724537585256,-0.0258471706862905,-0.0052730380509998,-0.509439132552436,-0.716387937139869,-0.764922771881878,-0.785075673958371,-0.66092636443684,-0.642544759881629,-0.834145287341864,-0.914441956637451,-0.851961000430077,-0.37955492997546,-0.544526948173639,-1.00816775947688,-0.915992748045761,-0.850596037968566,-0.966795120251808,-0.864450606156794,-0.725781146615062,-1.03080808635974,-0.128507405717801,-0.130355858366549,-0.131341101063384,-0.131632769497279,-0.138037879922682,-0.146035574762978,-0.154391267207249,-0.147198929243066,-0.147353186640115,-0.138649496393353,-0.133231576519588,-0.130530364463609,-0.15090032961639,-0.839680090303005,1.41025276907766,-0.0484856294558201,0.385386716828662,0.0275200047259624,-0.751722206542754,0.874025096616497,-0.877108216616816,0.631833528332653,-0.860767580721504,-0.682607530810401,-0.881509697324795,-0.900291027295799,-0.369219493769263,-0.686610818519463,-0.945003553709878,-0.374826320192029,-0.985877074894947,-0.372934235939046,2.28686455955779,-0.165152747136105,0.55310875992638,-0.327793744325659,-0.354702589393469,-0.606161443642389,-0.560416272508127,-0.254223028270669,0.116426332439448,-0.815085558715933,-0.215100003350289,-0.259892082052291,-0.0953481923169471,-0.120161229279909,-0.0880216587607588,-0.154086156278063,-0.154270322831684,-0.154441156767289,-0.154387163135183,-0.104327737550125,-0.68518557308083,1.7665176846022,-0.827521652783297,0.984284337119643,-0.431012213787004,-0.406102758651078,-113.762502649,46.8958350575
0.257724789101832,-0.274223400682799,-0.189608676363526,-0.086156530909351,-0.190196118888123,-0.186023448812689,-0.961822991328579,2.5007767022604,-0.168319852063877,0.120360485668859,-0.292725892251696,-0.160878503301549,-0.693223520545785,-0.604150892989229,-0.582112275257819,-0.616559131468608,-0.64928697632284,-0.374012807156879,-0.063668817769612,-0.0435657436791642,-0.562362135501888,-0.689501988300512,-0.82249936913883,-0.800745694797999,-0.68071691349582,-1.05945188658744,-1.15216562861289,-1.13860270358495,-1.10595696767908,-0.623313385685153,-0.606480980121881,-0.964342200038344,-0.913033323828548,-0.875775616894568,-1.11831985078218,-1.16185395720339,-1.08804941879585,-1.28842765972689,-0.145223521680634,-0.142301437072436,-0.142090502534728,-0.145449168699198,-0.160981326785735,-0.164850692408417,-0.163225609671522,-0.158420682482159,-0.159538206431041,-0.149307771863915,-0.1470764227261,-0.145943647818143,-0.166079127610006,-0.737181872262954,1.72890925187397,-0.0484856294558201,0.525474863712553,0.251694939989787,-0.822033096835406,1.08468881911664,-0.200009812497242,-1.0669727096978,-0.614648186251583,-0.682607530810401,-1.26739739297671,-0.989418133159341,-1.03517213534323,0.346400912239064,-1.03830537081789,-1.00164544436277,-1.06121314935446,-0.927220924059689,1.5035522055161,-0.165152747136105,1.36575356516561,-0.400686039305686,-0.353599434115515,-0.636026892187834,-0.818618018401813,-0.222454591008379,0.697561273698472,-0.795219009578823,-0.256855417847922,-0.0248681167267609,-0.0949443320769783,-0.120161229279909,-0.0895223145016379,-0.113320847595093,-0.114333016957271,-0.115513246242586,-0.116685174093443,-0.0354555699988626,-0.68518557308083,1.53331449414463,-0.827521652783297,0.431482388977023,-0.431012213787004,-0.406102758651078,-112.73750269,46.3958350775
0.926393510634461,1.35548431548909,-0.0655371653846481,-0.491904289292856,-0.0708536325180164,-0.0493717457650156,-0.250234392959531,1.12685602825735,-0.0126697871478263,1.33415259349556,0.370775415654746,-0.010086005159145,-0.555757738125952,-0.48077564256421,-0.443371041507932,-0.47934561099925,-0.508535169960823,-0.236031258167834,0.0876174098221817,0.12875070123615,-0.350670123739364,-0.581958385244559,-0.592192980111307,-0.589200712341607,-0.500403162944029,-0.811991828237969,-0.963400069978935,-1.01432764787041,-0.992268340260477,-0.557395803251682,-0.644049837069289,-1.04527710508112,-0.956357564904805,-0.886058514987565,-1.02394747791462,-0.986047809572367,-0.875458809052253,-1.16584555653826,-0.0780703445525059,-0.0932333659036799,-0.0888707705449104,-0.0726591647616501,-0.0274308960629717,-0.043265446159311,-0.0995992638478427,-0.0807151435490428,-0.0773802107101633,-0.0910281233758458,-0.0853760312972095,-0.0822230979874856,-0.0851516926600954,-0.673120485987922,1.48106532081017,0.0195083853477426,0.344875575014556,0.337916068937412,-0.567156119524543,0.843930279116477,-2.28146046219815,0.746260891516051,-0.633580447364654,-0.54996991142063,-0.633581851413721,-0.62017726601038,-0.47436991085989,-0.438688003137417,-0.627777375542632,-0.342404641355612,-0.999574542978495,0.0186813589288002,2.34167564544336,-0.165152747136105,0.766462452469542,-0.364447289399257,-0.354343093954227,-0.61893071465103,-0.680193178097543,-0.363625078481985,0.135888714637909,-0.819414276870208,-0.234033783177294,-0.183026718185063,-0.0826939062957105,0.32509737075096,-0.0834413298245553,-0.139852589411863,-0.13958297187343,-0.139343759977337,-0.138948324438255,-0.0772669283983322,-0.68518557308083,1.49146922990393,-0.827521652783297,0.636106521197192,-0.431012213787004,-0.406102758651078,-115.079169264,47.3041683745
1.40862951691295,1.35548431548909,0.101689653760796,-0.491904289292856,0.0995386108227417,0.124910564371387,-0.0232593282673744,0.709026842961253,0.178122899368886,1.33415259349556,0.84270757325223,0.179027249220427,-0.468937244874321,-0.426798972226585,-0.42487220593116,-0.429449850260125,-0.420565311965374,-0.216319715729513,0.0497957627577705,0.0904583608041254,-0.350670123739364,-0.595401327614888,-0.601789081798844,-0.581365701921793,-0.471816842830627,-0.541406114250678,-0.702294057033461,-0.802058091535667,-0.766108602700395,-0.381612801532055,-0.449330965045386,-0.961854900645857,-0.873028025329893,-0.772260950905494,-0.839869137322603,-0.660598970715514,-0.599320133209975,-0.901433470157873,0.0750997496326172,0.0299345008226882,0.023326448887466,0.061502186823724,0.175068170585584,0.155972166624677,0.00142176155747279,0.0367290492966746,0.0581794110613236,0.0307008431226024,0.0778389667827108,0.0700644731876434,0.0707196299172878,-0.583434545202877,0.737533527618776,-0.184473659062945,0.273439897464492,0.165473811042162,-0.391378893792914,0.542982104116269,-2.16861072817822,0.772667206096835,-0.576783664025442,-0.470387339786767,-0.107734887908784,-0.0854146308291267,-0.404269632799472,0.139798566087358,0.0393306167796633,-0.223525152288748,-0.910541000435433,0.777813127441855,2.50624394834993,-0.164193251105591,0.451110894168091,0.0834709157612969,-0.354366320076042,-0.598980002728565,-0.547426147254305,-0.385610751164318,-0.0416655920134563,-0.836854995339716,-0.178542275605254,-0.207443548273345,0.325406826355087,0.992985270797264,0.00296539212690233,-0.143665403456675,-0.143335584747099,-0.143007581038893,-0.142489925918325,-0.0838734684901761,-0.68518557308083,1.36701607110049,-0.827521652783297,0.65560463954205,-0.431012213787004,-0.406102758651078,-116.120835889,48.0958350095
1.4286124579274,1.35548431548909,0.0747175861566924,-0.086156530909351,-0.0532714095000244,-0.0332238435766368,-0.173317914300712,1.00396509140556,0.147756537796229,1.33415259349556,0.475614425413486,0.149211737608699,-0.490642363874421,-0.449931832255819,-0.387874534776689,-0.404501910411017,-0.385377402336491,-0.078337978730701,0.238903276729214,0.281921158514376,-0.262465174921959,-0.541629494036218,-0.582596878423769,-0.573530710182184,-0.426738398803485,-0.606711366838806,-0.754446575007186,-0.839060366568693,-0.786833188222787,-0.372281804672454,-0.444438367816831,-0.952841286323056,-0.872802641585771,-0.77915304643211,-0.864547319384469,-0.727830293903687,-0.6604383294575,-0.938749961856195,0.039843420297936,0.00326918406893767,0.00137991965209867,0.0397584407328001,0.147759312275828,0.12915585601529,-0.0108449284625417,0.0197188243543617,0.0372982095513225,0.00887583898673292,0.0415847809365078,0.035956908598325,0.0427806228912905,-0.57062226794787,1.3748464932114,-0.0484856294558201,0.371161430390121,0.406892972095512,-0.496845229231891,0.803803855783116,-2.21876616552041,0.807875625537881,-0.482122358460087,-0.496914863664721,-0.779539373603305,-0.798431477737465,-0.47436991085989,-0.603969880058781,-0.795720646337056,-0.385633546470835,-1.02012074510382,-0.186163721463611,2.41604782460408,-0.164105677687013,0.506531039810409,0.100147740313325,-0.354328017098959,-0.597160872179275,-0.554948116145746,-0.37527251276884,0.00474033496605607,-0.826223749626954,-0.18020759754515,-0.203620354535328,0.309858224167158,0.918775504125452,-3.82611976461817e-05,-0.132450637495115,-0.131567740669029,-0.130703559626091,-0.129688366398041,-0.041530741306209,-0.68518557308083,1.39355378335436,-0.827521652783297,0.653605331133074,-0.431012213787004,-0.406102758651078,-114.862502606,47.4291683695
0.764203661478675,1.35548431548909,-0.124875714113677,0.197866899959102,-0.149173096451122,-0.142314864681925,-0.204365316768184,1.53731175734234,-0.0850123636583305,1.33415259349556,0.0459012005807976,-0.0798520920806623,-0.584697908293331,-0.496197552314133,-0.434121612693318,-0.454397730629687,-0.438159350685465,-0.117761439587454,0.219992453187553,0.205336112454187,-0.31538817787141,-0.595401327614888,-0.678557878141416,-0.722395702679524,-0.508099491065327,-0.841443892673381,-0.98415731765653,-1.02136690661558,-0.973512514623024,-0.493623743542232,-0.602046701416962,-1.00423543913164,-0.922864467361279,-0.874551289434657,-1.0315920697663,-1.00978879492257,-0.902443302389886,-1.16015222432939,-0.110065070521231,-0.116465410467712,-0.113444054119613,-0.104939772956507,-0.0852281766873164,-0.0970306772777911,-0.126664941626723,-0.114683759330238,-0.114666892474315,-0.118141884205299,-0.114827798664768,-0.112653604532084,-0.121845710324629,-0.737181872262954,1.30403394147889,-0.116479644259383,0.413837289705743,0.165473811042162,-0.672622454963521,0.863993490783157,-0.764258482596887,0.702250367214744,-0.690377230703866,-0.629552483054493,-0.947490495026935,-0.925755914685382,-0.404269632799472,-0.645290349289122,-0.977659189697682,-0.428862451586058,-1.02012074510382,-0.445232499606956,2.1438124256041,-0.165152747136105,0.875580694007788,-0.363854984276287,-0.354425119654749,-0.61642139480331,-0.723084026031994,-0.322622617211737,0.2923695794571,-0.810355648205133,-0.230012440982851,-0.200340617330745,-0.0857228573331907,0.176677837407337,-0.085053220496261,-0.14226522608675,-0.142620559036668,-0.143013632925,-0.143244337917529,-0.0611851938491785,-0.68518557308083,1.65746737349745,-0.827521652783297,0.828066864605808,-0.431012213787004,-0.406102758651078,-113.92916931,46.8791683915
0.464929133965146,0.540630457403144,-0.168031022280243,-0.400611043656567,-0.179556648629835,-0.182845707617533,0.694109538576428,0.72868939285754,-0.165039128636255,0.727256539582212,-0.233196029387682,-0.157524189358114,-0.418291955706118,-0.341978489282859,-0.360126292437758,-0.354606090193595,-0.350189492690015,-0.17689625487276,0.0876174098221817,0.12875070123615,-0.297747289049672,-0.555072436405203,-0.553808584799707,-0.55002571628237,-0.410246303397213,0.660496784105518,0.319025673767006,0.0798002156048459,-0.115222302629993,-0.287270266787018,-0.409620168759958,-1.07854829765023,-0.820805369837229,-0.540858209600921,-0.168603680925909,0.69268739955769,0.563639347458671,-0.0642445466174024,-0.118453157235193,-0.12144339578701,-0.125967030928124,-0.133037463041122,-0.154159990799184,-0.15943844489051,-0.163312371039456,-0.155361700021557,-0.152178020610277,-0.133692802600101,-0.118035403097103,-0.119763601934149,-0.149868338309249,-0.4296872181428,0.80834607935129,-0.116479644259383,0.238804417440219,0.372404520516462,-0.259545974494191,0.512887286616248,-1.99306669748056,0.878292464419972,-0.368528791781663,-0.337749720396995,-0.135726741479389,-0.11087951821871,-0.439319771829681,0.0571576276266763,-0.0306457460513467,-0.288368509961583,-0.958482138727851,0.723589429690923,3.74701809613605,-0.165152747136105,-0.437838954543099,-0.415791000832088,-0.354427848127707,-0.633068729900357,-0.320310417467467,-0.548818874971644,-0.677001879011892,-0.981876285883676,-0.195146645474758,-0.170587179821253,-0.0962232227700184,-0.19437099595172,-0.0908049999034142,-0.146218127984541,-0.146974017291906,-0.147732810019515,-0.148284086535503,-0.0766065584750708,-0.68518557308083,1.07624959257134,-0.827521652783297,0.693631361813755,-0.431012213787004,-0.406102758651078,-116.320835881,47.5541683645
